id,x,y,m,f,total
95334674,493252,283993,44092.21,50399.45,94491.66
95334675,493252,284043,88808,101367.59,190175.59
95334676,493252,284093,71675.09,81864.93,153540.02
95334677,493252,284143,79365.86,96782.75,176148.61
95334678,493252,284193,60340.53,73571.67,133912.2
95334679,493252,284243,257611.58,313886.55,571498.13
95334680,493252,284293,38148.98,46550.02,84699
95334681,493252,284343,66418.35,80984.23,147402.58
95334682,493252,284393,40480.14,49411.34,89891.48
95334683,493252,284443,24636.16,30158.53,54794.69
95334684,493252,284493,44215.82,46729.32,90945.14
95334685,493252,284543,48547.7,51265.7,99813.4
95334686,493252,284593,105968.97,111865.58,217834.55
95334687,493252,284643,123235.81,130142.83,253378.64
95334688,493252,284693,104035.22,109888.19,213923.41
95334689,493252,284743,83420.75,88153.42,171574.17
95334690,493252,284793,104570.79,110414.31,214985.1
95334691,493252,284843,87751.91,92668.6,180420.51
95334692,493252,284893,28618.56,29538.07,58156.63
95334693,493252,284943,11368.41,11714.76,23083.17
95334694,493252,284993,12714.75,13134.33,25849.08
95334695,493252,285043,25935.15,26759.37,52694.52
95334697,493252,285143,4468.2,3757.92,8226.12
95334698,493252,285193,12203.25,10342.09,22545.34
95334699,493252,285243,22687.48,19196.12,41883.6
95334700,493252,285293,35687.58,30242.41,65929.99
95334701,493252,285343,42825.03,36311.12,79136.15
95334702,493252,285393,43236.66,36657.93,79894.59
95334703,493252,285443,35867.43,30375.08,66242.51
95334704,493252,285493,29876.45,25311.28,55187.73
95334705,493252,285543,23866.63,20208.72,44075.35
95334706,493252,285593,21496.23,18245.22,39741.45
95334707,493252,285643,17743.57,18688.62,36432.19
95334708,493252,285693,17861.97,18787,36648.97
95334709,493252,285743,22096.89,23226.06,45322.95
95334710,493252,285793,22073.63,23201.89,45275.52
95334711,493252,285843,22063.63,23191.36,45254.99
95334712,493252,285893,22073.63,23201.89,45275.52
95334713,493252,285943,22096.89,23226.06,45322.95
95334714,493252,285993,22101.07,23229.43,45330.5
95334715,493252,286043,22102.84,23231.11,45333.95
95346838,493302,282743,15642.37,16677.8,32320.17
95346839,493302,282793,15640.9,16675.92,32316.82
95346840,493302,282843,15644.08,16679.67,32323.75
95346841,493302,282893,15639.29,16674.18,32313.47
95346842,493302,282943,15639.29,16674.18,32313.47
95346843,493302,282993,16321.22,17393.29,33714.51
95346844,493302,283043,16449.33,17545.44,33994.77
95346845,493302,283093,3255.65,3567.24,6822.89
95346846,493302,283143,15608.08,16637.96,32246.04
95346847,493302,283193,14171.24,15128.45,29299.69
95346848,493302,283243,145596.75,178830.94,324427.69
95346849,493302,283293,277794.05,341129.71,618923.76
95346850,493302,283343,14567.9,17820.9,32388.8
95346851,493302,283393,18650.56,22828.84,41479.4
95346852,493302,283443,78404.48,96002.84,174407.32
95346853,493302,283493,126145.03,155307.01,281452.04
95346854,493302,283543,295839.69,364271,660110.69
95346855,493302,283593,60454.65,70186.08,130640.73
95346856,493302,283643,69840.87,81068.17,150909.04
95346857,493302,283693,83814.91,97297.23,181112.14
95346858,493302,283743,107881.6,125256.79,233138.39
95346859,493302,283793,65709.8,76316.84,142026.64
95346860,493302,283843,80482.03,93452.38,173934.41
95346861,493302,283893,112006.91,125658.53,237665.44
95346862,493302,283943,88041.55,98701.29,186742.84
95346863,493302,283993,99328.28,111386.68,210714.96
95346864,493302,284043,122266.42,136963.39,259229.81
95346865,493302,284093,127465.02,142876.74,270341.76
95346866,493302,284143,71943.65,87756.26,159699.91
95346867,493302,284193,47831.74,58338.02,106169.76
95346868,493302,284243,127210.81,155043.8,282254.61
95346869,493302,284293,46506.18,56765.39,103271.57
95346870,493302,284343,63098.23,76928.35,140026.58
95346871,493302,284393,27257.73,33265.22,60522.95
95346872,493302,284443,29618.88,36207.18,65826.06
95346873,493302,284493,55468.16,58610.21,114078.37
95346875,493302,284593,99418.46,104976.66,204395.12
95346876,493302,284643,123175.85,130119.18,253295.03
95346877,493302,284693,110960.54,117208.2,228168.74
95346878,493302,284743,83346.12,88009.78,171355.9
95346879,493302,284793,110531.66,116781.58,227313.24
95346880,493302,284843,63902.1,65977.49,129879.59
95346881,493302,284893,45965.63,47477.73,93443.36
95346882,493302,284943,19977.77,20617.01,40594.78
95346883,493302,284993,16803.45,17338.19,34141.64
95346884,493302,285043,9612.2,9947.88,19560.08
95346885,493302,285093,21881.88,22585.41,44467.29
95346886,493302,285143,9260.32,7879.13,17139.45
95346887,493302,285193,12969.59,10996.22,23965.81
95346888,493302,285243,22199.26,18829.01,41028.27
95346889,493302,285293,39864.79,33798.61,73663.4
95346890,493302,285343,49098.62,41608.97,90707.59
95346891,493302,285393,44571.4,37730.42,82301.82
95346892,493302,285443,35488.82,30070.45,65559.27
95346893,493302,285493,28876.65,24480.2,53356.85
95346894,493302,285543,23179.11,19618.83,42797.94
95346895,493302,285593,19882.62,16873.15,36755.77
95346896,493302,285643,17322.66,18225.17,35547.83
95346897,493302,285693,21846.05,22947.3,44793.35
95346898,493302,285743,21610.85,22693.78,44304.63
95346899,493302,285793,21417.94,22495.93,43913.87
95346900,493302,285843,21340.62,22409.82,43750.44
95346901,493302,285893,21643.19,22738.61,44381.8
95346902,493302,285943,22077.79,23206.66,45284.45
95346903,493302,285993,22148.04,23277.64,45425.68
95346904,493302,286043,22026.52,23139.73,45166.25
95346905,493302,286093,22048.72,23172.64,45221.36
95359027,493352,282743,6886.91,7475.66,14362.57
95359028,493352,282793,15639.29,16674.18,32313.47
95359029,493352,282843,15642.47,16677.93,32320.4
95359030,493352,282893,15640.76,16676.06,32316.82
95359031,493352,282943,15642.37,16677.8,32320.17
95359032,493352,282993,15745.56,16784.65,32530.21
95359033,493352,283043,14720.54,15706.41,30426.95
95359035,493352,283143,6676.37,7265.74,13942.11
95359036,493352,283193,3222.45,3518.3,6740.75
95359037,493352,283243,40108.99,49113.5,89222.49
95359038,493352,283293,81903.59,100576.25,182479.84
95359039,493352,283343,236196.03,290097.42,526293.45
95359040,493352,283393,8782.42,10837.2,19619.62
95359041,493352,283443,62934.56,77071.96,140006.52
95359042,493352,283493,31706.82,38806.14,70512.96
95359043,493352,283543,109583.7,134762.45,244346.15
95359044,493352,283593,56177.88,65224.87,121402.75
95359045,493352,283643,70750.99,82146.64,152897.63
95359046,493352,283693,79294.27,92044.89,171339.16
95359047,493352,283743,113694.22,132007.02,245701.24
95359048,493352,283793,10756.67,12482.58,23239.25
95359049,493352,283843,42003.57,48780.31,90783.88
95359050,493352,283893,97949.61,109731.54,207681.15
95359051,493352,283943,105402.55,118168.02,223570.57
95359052,493352,283993,92853.24,104153.46,197006.7
95359053,493352,284043,153177.35,171699.34,324876.69
95359054,493352,284093,177217.12,198618.75,375835.87
95359055,493352,284143,158136.59,177255.92,335392.51
95359056,493352,284193,69950.01,85298.28,155248.29
95359057,493352,284243,132924.3,161980.26,294904.56
95359058,493352,284293,43950.39,53616.43,97566.82
95359059,493352,284343,111373.11,135778.4,247151.51
95359060,493352,284393,23221.89,28433.84,51655.73
95359061,493352,284443,27911.03,34127.89,62038.92
95359062,493352,284493,92866.52,98045.72,190912.24
95359063,493352,284543,67224.49,71033.12,138257.61
95359064,493352,284593,72359.07,76403.4,148762.47
95359065,493352,284643,126664.87,133764.95,260429.82
95359066,493352,284693,107862.38,113893.55,221755.93
95359067,493352,284743,110649.96,116931.77,227581.73
95359068,493352,284793,83696.94,88423.82,172120.76
95359069,493352,284843,61267.49,63263.65,124531.14
95359070,493352,284893,60177.21,62151.59,122328.8
95359071,493352,284943,38477.5,39741.01,78218.51
95359072,493352,284993,8020.47,8331.9,16352.37
95359073,493352,285043,26666.45,27518.19,54184.64
95359074,493352,285093,20628.18,21289.89,41918.07
95359075,493352,285143,17197.85,14576.81,31774.66
95359076,493352,285193,20234.12,17169.23,37403.35
95359077,493352,285243,11789.51,9973.16,21762.67
95359079,493352,285343,9941.6,8453.1,18394.7
95359080,493352,285393,15768.96,13357.18,29126.14
95359081,493352,285443,28108.54,23862.83,51971.37
95359082,493352,285493,22891.77,19363.08,42254.85
95359083,493352,285543,19931.94,16897.67,36829.61
95359084,493352,285593,13948.16,14735.96,28684.12
95359085,493352,285643,16290.4,17148.71,33439.11
95359086,493352,285693,20641.96,21671.44,42313.4
95359087,493352,285743,20127.42,21130.9,41258.32
95359088,493352,285793,20983.68,22031.43,43015.11
95359089,493352,285843,22161.7,23293.74,45455.44
95359091,493352,285943,23721.73,24923.43,48645.16
95359092,493352,285993,24007.25,25216.54,49223.79
95359093,493352,286043,23719.68,24920.82,48640.5
95359094,493352,286093,22898.64,24058.67,46957.31
95371216,493402,282743,6886.91,7475.66,14362.57
95371217,493402,282793,6886.91,7475.66,14362.57
95371218,493402,282843,6886.91,7475.66,14362.57
95371219,493402,282893,6886.91,7475.66,14362.57
95371220,493402,282943,6886.91,7475.66,14362.57
95371221,493402,282993,6896.41,7494.76,14391.17
95371222,493402,283043,7810.95,8487.87,16298.82
95371223,493402,283093,6890.52,7481,14371.52
95371224,493402,283143,3456.88,3774.31,7231.19
95371225,493402,283193,960.52,1229.02,2189.54
95371226,493402,283243,45133.35,55234.54,100367.89
95371227,493402,283293,80323.62,98624.03,178947.65
95371228,493402,283343,125045.5,153612.42,278657.92
95371229,493402,283393,11999.88,14717.01,26716.89
95371230,493402,283443,67375.13,82505.37,149880.5
95371231,493402,283493,41095,50174.6,91269.6
95371232,493402,283543,35352.32,43218.17,78570.49
95371233,493402,283593,31686.16,36777.34,68463.5
95371234,493402,283643,42058.01,48834.43,90892.44
95371235,493402,283693,91643.65,106397.56,198041.21
95371236,493402,283743,86103.11,99980.75,186083.86
95371237,493402,283793,36218.84,42014.37,78233.21
95371238,493402,283843,57309.79,66562.58,123872.37
95371239,493402,283893,97698.72,109497.38,207196.1
95371240,493402,283943,107159.18,120194.75,227353.93
95371241,493402,283993,85155.41,95464.37,180619.78
95371242,493402,284043,106099.51,118967.19,225066.7
95371243,493402,284093,145022.16,162548.54,307570.7
95371244,493402,284143,146892.76,164624.59,311517.35
95371245,493402,284193,52932.51,64522.06,117454.57
95371246,493402,284243,49688.82,60603.95,110292.77
95371247,493402,284293,36153.11,44110.97,80264.08
95371248,493402,284343,58362.02,71221.02,129583.04
95371249,493402,284393,31228,38201.7,69429.7
95371250,493402,284443,50422.33,58464.18,108886.51
95371251,493402,284493,17063.52,25544.56,42608.08
95371252,493402,284543,40616.87,60573.81,101190.68
95371254,493402,284643,187942.54,198454.76,386397.3
95371255,493402,284693,148631.9,157000.67,305632.57
95371256,493402,284743,105901.86,111810.93,217712.79
95371257,493402,284793,104153.88,110034.69,214188.57
95371258,493402,284843,68625.47,70860.85,139486.32
95371259,493402,284893,63203.91,65286.96,128490.87
95371260,493402,284943,65719.37,67872.56,133591.93
95371261,493402,284993,41566.29,43006.88,84573.17
95371262,493402,285043,15145.32,15642.74,30788.06
95371263,493402,285093,19670.79,20294.73,39965.52
95371264,493402,285143,9195.41,7826.47,17021.88
95371266,493402,285243,12361.89,10465.91,22827.8
95371267,493402,285293,55607.9,47162.39,102770.29
95371268,493402,285343,29858.66,25303.48,55162.14
95371269,493402,285393,44321.74,37577.04,81898.78
95371270,493402,285443,55966.43,47472.95,103439.38
95371271,493402,285493,14558.07,12352.58,26910.65
95371272,493402,285543,13786.38,11707.02,25493.4
95371273,493402,285593,11621.06,12320.86,23941.92
95371274,493402,285643,15232.9,16047.67,31280.57
95371275,493402,285693,19519.5,20490.67,40010.17
95371276,493402,285743,20574.02,21594.25,42168.27
95371277,493402,285793,6984.92,7454.51,14439.43
95371278,493402,285843,4268.63,4635.39,8904.02
95371279,493402,285893,26683.6,28097.63,54781.23
95371280,493402,285943,12508.95,13266.64,25775.59
95371281,493402,285993,23064.77,24235.38,47300.15
95371282,493402,286043,23091.58,24259.35,47350.93
95371283,493402,286093,23061.45,24231.98,47293.43
95371284,493402,286143,6332.61,6685.3,13017.91
95383404,493452,282693,6886.91,7475.66,14362.57
95383405,493452,282743,6886.91,7475.66,14362.57
95383406,493452,282793,6886.91,7475.66,14362.57
95383407,493452,282843,6886.91,7475.66,14362.57
95383408,493452,282893,6886.91,7475.66,14362.57
95383409,493452,282943,6886.91,7475.66,14362.57
95383410,493452,282993,6899.32,7501.4,14400.72
95383411,493452,283043,7583.28,8239.29,15822.57
95383412,493452,283093,7316.92,7947.82,15264.74
95383413,493452,283143,1581.44,1643.05,3224.49
95383415,493452,283243,39098.99,47865.44,86964.43
95383416,493452,283293,69457.06,85341.45,154798.51
95383417,493452,283343,106873.01,131237.3,238110.31
95383419,493452,283443,37646.97,45954.32,83601.29
95383420,493452,283493,40305.01,48078.56,88383.57
95383421,493452,283543,56540.83,67459.3,124000.13
95383422,493452,283593,91141.92,108689.88,199831.8
95383423,493452,283643,119165.72,142133.1,261298.82
95383424,493452,283693,137526.54,164143.92,301670.46
95383425,493452,283743,183391.14,218738.8,402129.94
95383426,493452,283793,136805.53,163135.16,299940.69
95383427,493452,283843,165085.64,196914.77,362000.41
95383428,493452,283893,131553.34,147560.99,279114.33
95383429,493452,283943,121450.05,136229.7,257679.75
95383430,493452,283993,94011.76,105414.64,199426.4
95383431,493452,284043,102536.48,115008.82,217545.3
95383432,493452,284093,138917.82,155649.64,294567.46
95383433,493452,284143,119823.26,134362.47,254185.73
95383434,493452,284193,166849.04,186940.91,353789.95
95383435,493452,284243,107873.84,131525.31,239399.15
95383436,493452,284293,35660.85,43505.56,79166.41
95383437,493452,284343,86859.88,100413.21,187273.09
95383438,493452,284393,56280.9,65220.98,121501.88
95383439,493452,284443,36155.67,41910.13,78065.8
95383440,493452,284493,16538.58,24763.04,41301.62
95383441,493452,284543,4803.72,7475.25,12278.97
95383442,493452,284593,54932.46,81999.18,136931.64
95383444,493452,284693,268893.22,320334.12,589227.34
95383445,493452,284743,254725.77,303341.71,558067.48
95383446,493452,284793,67694.53,69906.84,137601.37
95383447,493452,284843,60374.92,62366.24,122741.16
95383448,493452,284893,62536.05,64568.06,127104.11
95383449,493452,284943,70967.05,73269.2,144236.25
95383450,493452,284993,54942,56751.49,111693.49
95383451,493452,285043,23675.54,24447.49,48123.03
95383452,493452,285093,5382.33,4445.6,9827.93
95383453,493452,285143,1252.1,1068.06,2320.16
95383456,493452,285293,7558.7,6240.86,13799.56
95383457,493452,285343,8234.89,6798.89,15033.78
95383458,493452,285393,5257.49,4346.81,9604.3
95383459,493452,285443,1559.36,1322.39,2881.75
95383460,493452,285493,5840.65,4819.68,10660.33
95383461,493452,285543,7538.51,6229.54,13768.05
95383462,493452,285593,9169.4,9806.27,18975.67
95383463,493452,285643,14658.79,15467.19,30125.98
95383464,493452,285693,19506.31,20474.28,39980.59
95383465,493452,285743,19506.16,20474.07,39980.23
95383466,493452,285793,12017.48,12655.16,24672.64
95383467,493452,285843,6949.03,7434.86,14383.89
95383468,493452,285893,16037.74,16915.9,32953.64
95383469,493452,285943,21612.51,22695.7,44308.21
95383470,493452,285993,22153.7,23284.55,45438.25
95383471,493452,286043,22383.15,23519.76,45902.91
95383472,493452,286093,22061.55,23189.02,45250.57
95383473,493452,286143,67160.19,76947.29,144107.48
95383474,493452,286193,4328.1,4584.68,8912.78
95383475,493452,286243,2805.54,2948.37,5753.91
95395592,493502,282643,5006.57,4362.46,9369.03
95395593,493502,282693,5005.53,4361.64,9367.17
95395594,493502,282743,5005.53,4361.64,9367.17
95395595,493502,282793,5005.53,4361.64,9367.17
95395596,493502,282843,5006.57,4362.46,9369.03
95395597,493502,282893,4955.37,4290.42,9245.79
95395598,493502,282943,4954.33,4289.6,9243.93
95395599,493502,282993,4959.6,4294.32,9253.92
95395600,493502,283043,5076.55,4393.97,9470.52
95395601,493502,283093,5073.06,4391.2,9464.26
95395602,493502,283143,3375.52,2928.3,6303.82
95395603,493502,283193,3703.93,3221.88,6925.81
95395604,493502,283243,27221.85,33285.78,60507.63
95395605,493502,283293,49140.54,60268.5,109409.04
95395606,493502,283343,84955.01,104360.6,189315.61
95395608,493502,283443,53357.16,63589.02,116946.18
95395609,493502,283493,42273.93,50435.13,92709.06
95395610,493502,283543,44756.85,53367.32,98124.17
95395611,493502,283593,67889.46,80908.82,148798.28
95395612,493502,283643,133903.19,159683.64,293586.83
95395613,493502,283693,48992.77,58388.51,107381.28
95395614,493502,283743,167737.39,200158.86,367896.25
95395615,493502,283793,135576.34,161706.18,297282.52
95395616,493502,283843,141456.63,168683.69,310140.32
95395617,493502,283893,104312.12,116951.53,221263.65
95395618,493502,283943,109393.82,122703.01,232096.83
95395619,493502,283993,95635.28,107226.85,202862.13
95395620,493502,284043,89883.42,100831.39,190714.81
95395621,493502,284093,273437.8,306220.43,579658.23
95395622,493502,284143,148022.18,165916.47,313938.65
95395623,493502,284193,11946.16,13990.73,25936.89
95395624,493502,284243,153413.63,177160.52,330574.15
95395625,493502,284293,43031.84,49807.58,92839.42
95395626,493502,284343,97911.72,113170.86,211082.58
95395627,493502,284393,83323,96317.26,179640.26
